,samples,proportion ebryonal_carcinoma,proportion non_embryonal_non_seminoma,train_fold_length,comment
1688,"['TCGA-2G-AAFV-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGA-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGN-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAH2-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFY-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOB-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFL-01', 'TCGA-W4-A7U4-01']",0.4864864864864865,0.5135135135135135,37,stratifed bootstrap fold
1689,"['TCGA-2G-AAH2-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94I-01', 'TCGA-YU-A90P-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGX-01']",0.43243243243243246,0.5675675675675675,37,stratifed bootstrap fold
1690,"['TCGA-XE-A8H1-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFM-01', 'TCGA-YU-AA4L-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFO-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAL5-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFM-01', 'TCGA-YU-AA4L-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFJ-01', 'TCGA-SN-A84W-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGV-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFY-01']",0.5135135135135135,0.4864864864864865,37,stratifed bootstrap fold
1691,"['TCGA-2G-AAFY-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AALP-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFM-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFL-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAH2-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFV-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGV-01', 'TCGA-XY-A8S2-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFL-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGC-01']",0.4864864864864865,0.5135135135135135,37,stratifed bootstrap fold
1692,"['TCGA-2G-AAGA-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGO-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAL7-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-A94I-01']",0.43243243243243246,0.5675675675675675,37,stratifed bootstrap fold
1693,"['TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFV-01', 'TCGA-XY-A8S2-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGV-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-A94D-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGC-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOJ-01']",0.5405405405405406,0.4594594594594595,37,stratifed bootstrap fold
1694,"['TCGA-2G-AAFN-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAL7-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAL7-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AALP-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOJ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFV-01']",0.5135135135135135,0.4864864864864865,37,stratifed bootstrap fold
1695,"['TCGA-2G-AAL7-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAG8-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAKL-01', 'TCGA-XE-AAOJ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGT-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFM-01']",0.5405405405405406,0.4594594594594595,37,stratifed bootstrap fold
1696,"['TCGA-2G-AAKL-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFY-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A90P-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAKL-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGE-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGE-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFO-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AALP-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFL-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFL-01', 'TCGA-YU-A90P-01']",0.5405405405405406,0.4594594594594595,37,stratifed bootstrap fold
1697,"['TCGA-2G-AAFJ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFL-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAG5-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGW-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFN-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAKL-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAH2-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGC-01']",0.5945945945945946,0.40540540540540543,37,stratifed bootstrap fold
1698,"['TCGA-XY-A8S2-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFM-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAKL-01', 'TCGA-SN-A84W-01', 'TCGA-XE-A8H1-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGJ-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGN-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFY-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFM-01', 'TCGA-W4-A7U4-01']",0.4864864864864865,0.5135135135135135,37,stratifed bootstrap fold
1699,"['TCGA-2G-AAKL-01', 'TCGA-YU-A90P-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A94I-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFO-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAFN-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGT-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGJ-01']",0.4864864864864865,0.5135135135135135,37,stratifed bootstrap fold
1700,"['TCGA-2G-AAGC-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94I-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGA-01', 'TCGA-YU-A94D-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGC-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-AA4L-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGC-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGX-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGJ-01']",0.5675675675675675,0.43243243243243246,37,stratifed bootstrap fold
1701,"['TCGA-YU-A90P-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFM-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGT-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAL7-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A90P-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFO-01']",0.5675675675675675,0.43243243243243246,37,stratifed bootstrap fold
1702,"['TCGA-2G-AAKL-01', 'TCGA-2G-AAGA-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAG5-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGT-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAKL-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGY-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGZ-01']",0.4594594594594595,0.5405405405405406,37,stratifed bootstrap fold
1703,"['TCGA-2G-AAGV-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGE-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGZ-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAG8-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAG8-01', 'TCGA-XE-A8H1-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94D-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGO-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFL-01']",0.5675675675675675,0.43243243243243246,37,stratifed bootstrap fold
1704,"['TCGA-2G-AAL7-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGZ-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGW-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAH2-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGC-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AALP-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A90P-01', 'TCGA-XE-AAOB-01']",0.40540540540540543,0.5945945945945946,37,stratifed bootstrap fold
1705,"['TCGA-2G-AAH2-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGT-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGW-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGE-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGA-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGA-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGT-01']",0.43243243243243246,0.5675675675675675,37,stratifed bootstrap fold
1706,"['TCGA-2G-AAG8-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-XE-AAOC-01', 'TCGA-SN-A84W-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAKL-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-A8H1-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGX-01']",0.40540540540540543,0.5945945945945946,37,stratifed bootstrap fold
1707,"['TCGA-2G-AAGV-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAFY-01', 'TCGA-YU-A94I-01', 'TCGA-W4-A7U4-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-AAOC-01', 'TCGA-W4-A7U4-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAL5-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGE-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFO-01', 'TCGA-YU-A94I-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGN-01', 'TCGA-W4-A7U4-01']",0.4864864864864865,0.5135135135135135,37,stratifed bootstrap fold
1708,"['TCGA-SN-A84W-01', 'TCGA-2G-AAGC-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFO-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAKL-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGO-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAL5-01', 'TCGA-W4-A7U4-01', 'TCGA-W4-A7U4-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94I-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AALP-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGT-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGX-01', 'TCGA-XE-AAOB-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGO-01']",0.3783783783783784,0.6216216216216216,37,stratifed bootstrap fold
